"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"4605","NULL","NULL","A soldier talks about his reaction to the inauguration of Obama.","Amateur Footage","MILITARY","","","","","","","","",""
"4607","NULL","NULL","A soldier talks about his reaction to Obama's inauguration.","Interview","MILITARY","","","","","","","","",""
"4612","NULL","NULL","A man jumps from a tree and swings from a rope. Then, other people climb the tree and swing from the tree. Other people watch from the grass nearby.","Amateur Footage","NATURE","","","","","","","","",""
"4613","NULL","NULL","A man has climbed a magnolia tree and talks about it. Also, dogs roll around.","Home Video","NATURE","","","","","","","","",""
"4614","NULL","NULL","A man helps a woman climb a tree in the snow.","Amateur Footage","NATURE","","","","","","","","",""
"4616","NULL","NULL","a woman kneels on a man's back in an attempt to climb a tree.","Amateur Footage","NATURE","","","","","","","","",""
"4622","NULL","NULL","A man climbs a tree.","Amateur Footage","NATURE","","","","","","","","",""
"4623","NULL","NULL","A woman climbs a tree","Amateur Footage","NATURE","","","","","","","","",""
"4631","NULL","NULL","A little girl pets sheep and goats at a petting zoo.","Amateur Footage","NATURE","","","","","","","","",""
"4632","NULL","NULL","A boy pets animals at a petting zoo.","Amateur Footage","NATURE","","","","","","","","",""
"4633","NULL","NULL","Two boys look at chickens in a cage","Amateur Footage","NATURE","","","","","","","","",""
"4634","NULL","NULL","Children pet animals at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4637","NULL","NULL","Two boys play hopscotch","Home Video","COMPETITION","","","","","","","","",""
"4638","NULL","NULL","A boy plays hopscotch","Home Video","CHILDREN","","","","","","","","",""
"4639","NULL","NULL","Two children play hopscotch","Home Video","CHILDREN","","","","","","","","",""
"4640","NULL","NULL","A man and a girl play hopscotch and another girl blows bubbles.","Home Video","COMPETITION","","","","","","","","",""
"4641","NULL","NULL","A boy plays hopscotch","Home Video","CHILDREN","","","","","","","","",""
"4649","NULL","NULL","A girl and a boy pet a pig at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4650","NULL","NULL","a boy brushes a goat","Amateur Footage","NATURE","","","","","","","","",""
"4651","NULL","NULL","A woman touches a money at a zoo.","Amateur Footage","NATURE","","","","","","","","",""
"4652","NULL","NULL","People looking at sharks","Amateur Footage","NATURE","","","","","","","","",""
"4657","NULL","NULL","A baby feeds a goat and pets goats at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4658","NULL","NULL","Disco party bat mitzvah.","Home Video","CELEBRATION","","","","","","","","",""
"4660","NULL","NULL","A girl pets a goat at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4662","NULL","NULL","a boy pets deer at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4663","NULL","NULL","People pet animals at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4666","NULL","NULL","A girl and a boy brush a goat at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4667","NULL","NULL","A man and others touch eels in an eel tank","Amateur Footage","NATURE","","","","","","","","",""
"4669","NULL","NULL","Celebrating Obama's victory at White House.","Home Video","CELEBRATION","","","","","","","","",""
"4670","NULL","NULL","Celebration by singing 'Star Spangled Banner'","Home Video","CELEBRATION","","","","","","","","",""
"4672","NULL","NULL","4th of July celebration","Home Video","CELEBRATION","","","","","","","","",""
"4676","NULL","NULL","Surprise birthday party!","Home Video","CELEBRATION","","","","","","","","",""
"4678","NULL","NULL","Partying for the sake of partying celebration.","Home Video","CELEBRATION","","","","","","","","",""
"4679","NULL","NULL","Halloween Party","Home Video","CELEBRATION","","","","","","","","",""
"4680","NULL","NULL","Halloween party.","Home Video","CELEBRATION","","","","","","","","",""
"4683","NULL","NULL","Folk dancing.","Home Video","DANCE","","","","","","","","",""
"4684","NULL","NULL","Kid gives oral presentaion.","Home Video","CHILDREN","","","","","","","","",""
"4686","NULL","NULL","Stephen Colbert gives speech at Princeton.","Home Video","INFORMATIVE","","","","","","","","",""
"4689","NULL","NULL","Protest in D.C.","Home Video","RALLY/PROTEST","","","","","","","","",""
"4690","NULL","NULL","big fire at castle-like place","Amateur Footage","DISASTER","","","","","","","","",""
"4691","NULL","NULL","avalanche rescue teams sent out","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"4705","NULL","NULL","Knitting with bubble yarn.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4708","NULL","NULL","A woman shows how to replace spray arms on a dishwasher.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4709","NULL","NULL","A woman shows how to replace dishwasher basket wheels.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4711","NULL","NULL","A woman shows how to replace a microwave wave guide cover.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4714","NULL","NULL","A woman shows how to replace a refridgerator door seal.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4717","NULL","NULL","A man shows how to replace a blade on a Flymo lawn mower.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4718","NULL","NULL","A man shows how to replace knobs and buttons on an oven.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4720","NULL","NULL","A man shows how to replace the hose and handgun on a pressure washer.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4722","NULL","NULL","A woman shows how to replace a washing machine door hinge.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4723","NULL","NULL","A man shows how to replace a washing machine door seal.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4726","NULL","NULL","How to replace an oven door seal.","Tutorial","EQUIPMENT REPAIR/MAINTENANCE","","","","","","","","",""
"4727","NULL","NULL","Video of a dance class.","Home Video","DANCE","","","","","","","","",""
"4729","NULL","NULL","A high school dance performance.","Home Video","DANCE","","","","","","","","",""
"4730","NULL","NULL","Two teenagers dance.","Home Video","DANCE","","","","","","","","",""
"4731","NULL","NULL","A guy dances in a basement.","Home Video","DANCE","","","","","","","","",""
"4732","NULL","NULL","Women dancing in a living room.","Home Video","DANCE","","","","","","","","",""
"4737","NULL","NULL","Kids play Candy Land.","Home Video","GAMES","","","","","","","","",""
"4741","NULL","NULL","three people and their dogs enjoy a dogpark","Amateur Footage","ANIMALS","","","","","","","","",""
"4742","NULL","NULL","digs play with people at a 'dog camp'","Amateur Footage","ANIMALS","","","","","","","","",""
"4743","NULL","NULL","A man signs a song and plays with his dog","Home Video","ANIMALS","","","","","","","","",""
"4745","NULL","NULL","one child riding a tricycle and another learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4746","NULL","NULL","child learning how to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4748","NULL","NULL","fun science class project","Demonstration","SCIENCE & TECHNOLOGY","","","","","","","","",""
"4750","NULL","NULL","child learning to ride a bicycle with help from an adult","Amateur Footage","CHILDREN","","","","","","","","",""
"4754","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4755","NULL","NULL","child learning to ride a bicycle with help from an adult","Amateur Footage","CHILDREN","","","","","","","","",""
"4756","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4767","NULL","NULL","woman getting a tattoo","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4768","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4769","NULL","NULL","tattooing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4771","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4772","NULL","NULL","A team of soldiers land their aircrafts in a field, and then run on the ground before reboarding their aircraft.","Amateur Footage","MILITARY","","","","","","","","",""
"4773","NULL","NULL","child learning to ride bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4774","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4778","NULL","NULL","tattooing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4781","NULL","NULL","tattooing","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"4782","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4784","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4785","NULL","NULL","A homecoming ceremony for Marines returning from Iraq, including still shots of them deboarding the plane.","Amateur Footage","MILITARY","","","","","","","","",""
"4787","NULL","NULL","chlid learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4788","NULL","NULL","A group of Marines are helpinh to clean up and rebuild a playground in New Orleans.","Amateur Footage","MILITARY","","","","","","","","",""
"4789","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4790","NULL","NULL","A group of soldiers are talking about how they are leaving Iraq the next day, then 2 of them wrestle with each other.","Amateur Footage","MILITARY","","","","","","","","",""
"4793","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4794","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4796","NULL","NULL","A boy demonstrates his tae kwon do abilities","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4799","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4801","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4803","NULL","NULL","child learning to ride a bicycle","Amateur Footage","CHILDREN","","","","","","","","",""
"4804","NULL","NULL","Footage of a martial arts class.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4806","NULL","NULL","Two children spar at a martial arts class.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4813","NULL","NULL","musical street performance","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4818","NULL","NULL","musical performance on a traincar","Amateur Footage","PERFORMANCE","","","","","","","","",""
"4819","NULL","NULL","TIme lapse footage of a man practicing yoga poses.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4821","NULL","NULL","guy watching TV","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4822","NULL","NULL","A child visits a petting zoo with goats.","Amateur Footage","NATURE","","","","","","","","",""
"4823","NULL","NULL","A boy pets animals at a petting zoo","Amateur Footage","NATURE","","","","","","","","",""
"4825","NULL","NULL","babies watching tv","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4826","NULL","NULL","children vsit a petting zoo and pet animals","Amateur Footage","NATURE","","","","","","","","",""
"4827","NULL","NULL","A man and a little boy visit a petting zoo and feed sheep and a goat.","Amateur Footage","NATURE","","","","","","","","",""
"4828","NULL","NULL","babies watching TV","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"4831","NULL","NULL","A boy and girl visit a petting zoo, where they pet and interact with the animals.","Amateur Footage","NATURE","","","","","","","","",""
